year,unit,case,amount,url
2021,臺南市政府農業局,臺南市推動七股及將軍區漁電共生設置專區計畫委託專業服務案,3785000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210407&fn=BDM-1-53368554.xml
2020,臺南市政府農業局,110年度臺南市政府農業局季刊編輯設計案,991389,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201216&fn=BDM-1-53274195.xml
2020,臺南市政府農業局,109年下山漁港岸壁碼頭改善工程委託監造服務,1920000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200903&fn=BDM-1-53182607.xml
