year,unit,case,amount,url
2019,臺南市新化區公所,臺南市新化區體育公園游泳池委託營運管理案-第2期,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190327&fn=BDM-1-52731596.xml
2019,臺南市北區文元國民小學,臺南市文元國小108學年度六年級戶外教育勞務採購,1697400,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190701&fn=BDM-1-52810101.xml
2019,臺南市立安南國民中學,安南國中108學年度三年級校外教學參觀活動勞務採購,1462760,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190311&fn=BDM-1-52718791.xml
2019,臺南市立復興國民中學,臺南市立復興國民中學108學年度二年級童軍教育露營勞務採購案,1713250,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191127&fn=BDM-1-52934523.xml
2019,臺南市立復興國民中學,臺南市立復興國民中學108學年度三年級校外教學勞務採購,3400250,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190826&fn=BDM-1-52857121.xml
2019,臺南市中西區公所,臺南市中西區108年度里鄰長文康暨訓練活動,1236000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190315&fn=BDM-1-52722679.xml
2019,臺南市東區區公所,臺南市東區108年度里、鄰長文康訓練暨餐敘活動,2766000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190211&fn=BDM-1-52697111.xml
2021,臺南市立大灣高級中學,110學年度中三校外教學,2043520,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210910&fn=BDM-1-53501862.xml
2020,臺南市立大灣高級中學,109學年度中三校外教學,1949640,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200820&fn=BDM-1-53170839.xml
2019,臺南市立忠孝國民中學,臺南市立忠孝國民中學108學年度一、二年級童軍露營戶外教育勞務採購,1245050,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190703&fn=BDM-1-52812669.xml
2019,臺南市立忠孝國民中學,臺南市立忠孝國民中學108學年度三年級校外教學勞務採購,1290900,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190702&fn=BDM-1-52810830.xml
