year,unit,case,amount,url
2020,臺南市永康區永康國民小學,永康國小109學年度六年級戶外教育,1584940,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201027&fn=BDM-1-53224051.xml
2021,臺南市體育處,臺南市甲組棒球隊110年移地訓練及比賽食宿交通需求勞務採購案,5800000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210225&fn=BDM-1-53338733.xml
2021,臺南市政府都市發展局,110年新營區及永康區藍帶系統景觀改善計畫統包工程,18500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211111&fn=BDM-1-53549455.xml
2020,臺南市政府都市發展局,臺南大學七股校區土地利用可行性規劃案,3000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200731&fn=BDM-1-53155516.xml
2020,臺南市新營區公所,臺南市新營區109年度里鄰長文康暨訓練活動,1378000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200219&fn=BDM-1-53018888.xml
2019,臺南市新營區公所,臺南市新營區108年度里鄰長文康暨訓練活動,1373000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190321&fn=BDM-1-52727248.xml
2019,臺南市仁德區公所,臺南市仁德區108年度里鄰長文康活動及業務會議,999000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190312&fn=BDM-1-52719621.xml
2021,臺南市南區區公所,110年推動臺南市南區海洋地方創生教育發展,1900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210430&fn=BDM-1-53390281.xml
2019,臺南市南區區公所,108年度里鄰長文康暨訓練活動,1983000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190226&fn=BDM-1-52710395.xml
2020,臺南市立海佃國民中學,海佃國中109學年度九年級校外教學,1291300,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200601&fn=BDM-1-53103257.xml
2021,臺南市立大成國民中學,臺南市立大成國民中學110學年度九年級戶外教育活動勞務採購,1148000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210820&fn=BDM-1-53485053.xml
2021,臺南市立大成國民中學,臺南市立大成國民中學110學年度七、八年級師生戶外教育參觀勞務採購,1260000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210817&fn=BDM-1-53481695.xml
2020,臺南市立大成國民中學,臺南市立大成國民中學109學年度三年級戶外教育活動勞務採購,1048000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201112&fn=BDM-1-53238006.xml
2020,臺南市立大成國民中學,臺南市立大成國民中學109學年度一、二年級戶外教育活動－露營活動勞務採購,1043100,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201112&fn=BDM-1-53238012.xml
2019,臺南市立大成國民中學,臺南市立大成國民中學108學年度一、二年級師生戶外教育活動勞務採購,1415000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191004&fn=BDM-1-52886783.xml
2019,臺南市立大成國民中學,臺南市立大成國民中學108學年度三年級戶外教育活動勞務採購,1034900,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190809&fn=BDM-1-52844122.xml
2019,臺南市立大成國民中學,臺南市立大成國民中學108年音樂班管弦樂團赴日音樂交流活動,1366400,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190515&fn=BDM-1-52771282.xml
2021,臺南市立安南國民中學,臺南市立安南國中110學年度九年級校外教學參觀活動勞務採購案,1655490,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210601&fn=BDM-1-53416604.xml
2019,臺南市安南區公所,臺南市安南區公所109年度里、鄰長、調解及租佃委員文康暨訓練餐敘活動,2796000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191226&fn=BDM-1-52972402.xml
2019,臺南市市場處,108年臺南市集合攤販輔導計畫,990000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190430&fn=BDM-1-52757938.xml
2020,臺南市立建興國民中學,建興國中109學年度三年級校外教學勞務採購,2385600,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201117&fn=BDM-1-53242599.xml
2020,臺南市立建興國民中學,建興國中109學年度二年級童軍教育校外教學露營活動勞務採購,1252000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201106&fn=BDM-1-53233242.xml
2019,臺南市立建興國民中學,建興國中108學年度二年級童軍教育校外教學露營活動勞務採購,1017000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191112&fn=BDM-1-52919429.xml
2019,臺南市立建興國民中學,建興國中108學年度三年級校外教學勞務採購,2255970,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191107&fn=BDM-1-52916514.xml
2019,臺南市立大灣高級中學,108學年度中三校外教學,2083300,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190619&fn=BDM-1-52800272.xml
2020,臺南市北區區公所,109年度臺南市北區區公所里鄰長、調委文康暨訓練活動,1815000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200212&fn=BDM-1-53013491.xml
2021,臺南市立歸仁國民中學,110學年度三年級戶外教育活動勞務採購案,1978560,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210811&fn=BDM-1-53477257.xml
2020,臺南市立歸仁國民中學,109學年度三年級戶外教育活動勞務採購案,1686825,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200820&fn=BDM-1-53171412.xml
2019,臺南市歸仁區公所,108年度歸仁區里鄰長暨調解委員文康活動,1037868,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190318&fn=BDM-1-52724494.xml
2020,臺南市立大橋國民中學,大橋國中109學年度三年級戶外教育活動,1848000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200416&fn=BDM-1-53065737.xml
2021,臺南市安平區億載國民小學,臺南市安平區億載國小110學年度六年級戶外教育勞務採購,1166150,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210223&fn=BDM-1-53336722.xml
2020,臺南市安平區億載國民小學,臺南市安平區億載國小109學年度六年級戶外教育勞務採購,1283300,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200806&fn=BDM-1-53160219.xml
2019,臺南市安平區億載國民小學,臺南市億載國小108學年度六年級校外教學勞務採購,1239480,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190424&fn=BDM-1-52753890.xml
