year,unit,case,amount,url
2019,臺南市立仁德國民中學,臺南市立仁德國民中學「108學年度自造教育及科技中心設備」財物採購,3211410,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191213&fn=BDM-1-52954807.xml
