year,unit,case,amount,url
2021,臺南市政府文化局,臺南山上花園水道博物館電動遊園車委託規劃經營服務案,4914000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210208&fn=BDM-1-53329822.xml
2020,臺南市政府文化局,新化和平街日式宿舍群委託經營管理案,560000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201130&fn=BDM-1-53255655.xml
