year,unit,case,amount,url
2020,臺南市政府文化局,2020-2021「龍崎光節」規劃執行案,4200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201015&fn=BDM-1-53214301.xml
2020,臺南市政府文化局,2021月津港燈節船屋特展規劃製作,2680000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200911&fn=BDM-1-53189127.xml
