year,unit,case,amount,url
2019,臺南市仁德區公所,108年度仁德區移動式抽水機代管理操作與維護保養(開口契約),2000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190313&fn=BDM-1-52720405.xml
2019,臺南市柳營區公所,108年度臺南市柳營區公共工程技術服務開口契約(第一期),6000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190111&fn=BDM-1-52677434.xml
