year,unit,case,amount,url
2021,臺南市東區東光國民小學,臺南市東區東光國小110年度新設戶外遊戲場財物採購案,1900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210830&fn=BDM-1-53492384.xml
2021,臺南市安南區海佃國民小學,臺南市海佃國小110年度兒童遊戲場遊具財物採購,1687500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210709&fn=BDM-1-53449155.xml
