year,unit,case,amount,url
2021,臺南市東山區公所,110年度東山區轄管公園、綠地、行道樹維護及養護工作(開口契約),3000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210225&fn=BDM-1-53338696.xml
2019,臺南市東山區公所,東山區青山里埤角茄苳溪橋新建橋樑工程委託設計監造,1499993,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190726&fn=BDM-1-52832973.xml
