year,unit,case,amount,url
2021,臺南市安南區公所,安南區長安里活動中心拆除重建工程委託規劃設計監造技術服務,2819972,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210812&fn=BDM-1-53478509.xml
2021,臺南市安南區公所,110年度安南區道路養護工程委託設計監造(開口契約),3050000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210331&fn=BDM-1-53365467.xml
