year,unit,case,amount,url
2021,臺南市政府水利局,110年治理計畫用地委託變更都市計畫技術服務(開口契約),1000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210528&fn=BDM-1-53414335.xml
2021,臺南市政府都市發展局,"變更佳里都市計畫(第五次通盤檢討) 委託技術服務案",5940000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210818&fn=BDM-1-53482006.xml
2021,臺南市政府都市發展局,變更將軍（漚汪地區）都市計畫（第四次通盤檢討）委託技術服務案,2185000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210818&fn=BDM-1-53482009.xml
2021,臺南市政府都市發展局,變更大內都市計畫（第五次通盤檢討）委託技術服務案,1900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210607&fn=BDM-1-53420421.xml
2021,臺南市政府都市發展局,臺南市小東路北側公營住宅興建工程,1515000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210520&fn=BDM-1-53407430.xml
2020,臺南市政府都市發展局,臺南市大鵬五村更新規劃招商案,3600000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200926&fn=BDM-1-53201244.xml
2020,臺南市政府都市發展局,臺南市九六新村更新規劃招商案,4840000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200724&fn=BDM-1-53149708.xml
2020,臺南市政府都市發展局,臺南市安南區社會住宅先期規劃案,1350000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200515&fn=BDM-1-53090199.xml
2020,臺南市市場處,臺南巿公有零售巿場振興計畫統包工程,42908235,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201223&fn=BDM-1-53284614.xml
2019,臺南市市場處,西市場周邊街廓整體改建委託設計監造,1980000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190408&fn=BDM-1-52739400.xml
2021,臺南市佳里區信義國民小學,臺南市信義國小新建幼兒園工程委託規畫設計監造技術服務,3500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210427&fn=BDM-1-53386549.xml
