year,unit,case,amount,url
2020,臺南市政府交通局,「臺南鐵路立體化延伸至永康計畫」資料補正案,2496801,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200410&fn=BDM-1-53060861.xml
2019,臺南市政府交通局,臺南市平實綜合轉運站民間參與興建營運招商總顧問案,2060000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190327&fn=BDM-1-52732463.xml
