year,unit,case,amount,url
2019,臺南市佳里區公所,108年佳里公園及公園大道綠地維護管理開口契約,1990000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190109&fn=BDM-1-52674971.xml
2019,臺南市政府教育局,臺南市立沙崙國中轉型委託規劃設計勞務採購案,15217200,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190227&fn=BDM-1-52711304.xml
2019,臺南市政府觀光旅遊局,臺南市黃金海岸船屋部分空間委託經營管理案,1230000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190418&fn=BDM-1-52749469.xml
