year,unit,case,amount,url
2021,臺南市體育處,臺南市安南區全民運動館新建工程委託規劃設計監造技術服務案,14487478,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211020&fn=BDM-1-53529643.xml
2021,臺南市政府觀光旅遊局,「百年關嶺‧風華再造」觀光環境改善示範工程及水火同源「麒麟賜水」景觀營造工程委託設計監造,5443502,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211007&fn=BDM-1-53521772.xml
2021,臺南市政府社會局,臺南市政府社會局「臺南市南區社會福利服務中心空間設計與施作案」,2320000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211001&fn=BDM-1-53517190.xml
2021,臺南市政府地政局,臺南市永康二王市地重劃工程委託規劃設計暨監造技術服務,75083150,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210204&fn=BDM-1-53327369.xml
2021,臺南市南區永華國民小學,臺南市永華國小110年中央廚房擴建工程委託規劃設計監造服務,1009654,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210906&fn=BDM-1-53497513.xml
2021,臺南市南區永華國民小學,臺南市永華國小110年新建公共化幼兒園園舍工程委託規劃設計監造技術服務,4050000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210419&fn=BDM-1-53379319.xml
