year,unit,case,amount,url
2020,臺南市新化區公所,臺南市新化區公所109年底至110年度工程委託設計監造開口契約,4656000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201028&fn=BDM-1-53225613.xml
2021,臺南市仁德區公所,三爺溪排水晉祥橋改建工程委託設計及監造技術服務,6000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210202&fn=BDM-1-53325095.xml
2021,臺南市北門區公所,110年度臺南市北門區轄內改善工程委託設計及監造(開口契約),2952000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210107&fn=BDM-1-53303184.xml
