year,unit,case,amount,url
2020,臺南市政府民政局,臺南市政府民政局行動環保鞭炮機,1100000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200729&fn=BDM-1-53152982.xml
2020,臺南市政府民政局,臺南市活動中心租賃電腦伴唱機(開口契約)財物採購案,14400000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200320&fn=BDM-1-53044123.xml
2019,臺南市政府民政局,臺南市108年聯合婚禮活動,1200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190822&fn=BDM-1-52854059.xml
2020,臺南市政府,2021台南市耶誕跨年系列活動,11500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201020&fn=BDM-1-53217863.xml
2020,臺南市政府,109年臺南市形象短片電視廣告託播案,7500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200401&fn=BDM-1-53053354.xml
2020,臺南市政府,臺南地方文化及產業系列節目製播,1620000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200121&fn=BDM-1-53000848.xml
2019,臺南市政府,2020台南市耶誕跨年系列活動,8000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191106&fn=BDM-1-52913706.xml
2019,臺南市政府,108年有線電視地方文化推廣活動：夢想舞台,2000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191030&fn=BDM-1-52907167.xml
2019,臺南市政府,2019臺南市全國性雜誌市政廣告宣導,1200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190828&fn=BDM-1-52859308.xml
2019,臺南市政府,108年臺南市形象短片電視廣告託播案（二）,2400000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190805&fn=BDM-1-52840311.xml
2019,臺南市政府,2019WBSC世界盃少棒賽創意宣傳案,1500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190603&fn=BDM-1-52786374.xml
2019,臺南市政府,南市62101運用各種媒體宣導交通安全觀念及政策整合行銷案,1100000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190501&fn=BDM-1-52759597.xml
2019,臺南市政府,108年度《悠活臺南》市刊編印發行案,4500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190322&fn=BDM-1-52728955.xml
2019,臺南市政府,108年重大會議網路直播,1110000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190220&fn=BDM-1-52705282.xml
2020,臺南市政府勞工局,109年度辦理求職防騙暨就業隱私宣導計畫---第一期宣導計畫,1220000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200529&fn=BDM-1-53101390.xml
2020,臺南市政府觀光旅遊局,2020年台南美食節形象影片勞務採購案,2780000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201022&fn=BDM-1-53220826.xml
2019,臺南市政府觀光旅遊局,2019日本旅遊導覽書產品開發設計執行委託專業服務案,1995000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190725&fn=BDM-1-52831965.xml
2019,臺南市政府觀光旅遊局,「2019臺南城市音樂節」委託專業服務案,3600000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190524&fn=BDM-1-52779593.xml
2020,臺南市政府經濟發展局,2020「臺南國際生技綠能展」計畫,3850000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200320&fn=BDM-1-53043478.xml
2020,臺南市立圖書館,2020年電視讀書會節目製播規劃暨執行,2450000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200110&fn=BDM-1-52990980.xml
2019,臺南市立圖書館,2019年「非讀BOOK臺南愛讀冊」電視讀書會節目製播規劃,2450000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190104&fn=BDM-1-52668227.xml
