year,unit,case,amount,url
2021,臺南市政府文化局,安平原臺鹽日式宿舍委外經營管理案,370000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210924&fn=BDM-1-53510685.xml
2021,臺南市政府文化局,安平古堡停車場委外經營管理案,971429,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210728&fn=BDM-1-53465529.xml
2021,臺南市政府文化局,市定古蹟原臺南州立農事試驗場宿舍群丁種官舍委外經營管理案,283200,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210609&fn=BDM-1-53422102.xml
2021,臺南市政府文化局,歷史建築原竹園町臺南州職員宿舍委外經營管理案,240000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210514&fn=BDM-1-53402609.xml
2021,臺南市政府文化局,市定古蹟原臺南運河安平海關委外經營管理案,253000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210416&fn=BDM-1-53378383.xml
2020,臺南市政府文化局,歷史建築原竹園町臺南州職員宿舍委外經營管理案,240000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201105&fn=BDM-1-53233046.xml
2020,臺南市政府文化局,吳園柳屋委外經營管理案,251000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200904&fn=BDM-1-53183577.xml
