year,unit,case,amount,url
2021,臺南市政府水利局,110年度臺南永華市區雨水人孔清查作業,4771000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210616&fn=BDM-1-53427658.xml
2021,臺南市政府地政局,「110年度臺南市麻豆區地籍圖重測委外辦理計畫」勞務採購案,9640000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210415&fn=BDM-1-53376900.xml
