year,unit,case,amount,url
2021,臺南市政府工務局,臺南市109年度土壤液化調查與風險評估計畫委託技術服務,39960000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210716&fn=BDM-1-53455459.xml
2021,臺南市鹽水區公所,110年度鹽水區公共工程委託測設監造案開口契約,3000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210104&fn=BDM-1-53297465.xml
