year,unit,case,amount,url
2020,臺南市政府農業局,臺南市水稻災損影像判釋開口契約勞務採購案,1583000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200813&fn=BDM-1-53164720.xml
2020,臺南市政府農業局,臺南市水稻災損空拍開口契約勞務採購案,1798800,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200813&fn=BDM-1-53164721.xml
