year,unit,case,amount,url
2021,臺南市南區日新國民小學,臺南市日新國小新建幼兒園工程委託規劃設計監造勞務採購,2744000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210406&fn=BDM-1-53367669.xml
2021,臺南市南區日新國民小學,臺南市日新國小0206震後校舍重建工程公共藝術設置計畫案,540800,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53304700&tenderCaseNo=ART1090828
