year,unit,case,amount,url
2021,臺南市體育處,110年臺南亞太國際棒球訓練中心少棒園區紅土草皮維護管理勞務採購案,1400000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210202&fn=BDM-1-53324764.xml
2020,臺南市體育處,「臺南市立體育館、游泳池設置無障礙運動器材設備1批」財物採購案,1485750,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200117&fn=BDM-1-52998461.xml
2019,臺南市體育處,臺南市東區平實營區排球場新建工程案委託規劃設計監造技術服務,1869120,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190318&fn=BDM-1-52724099.xml
