year,unit,case,amount,url
2021,臺南市政府消防局,臺南市政府消防局110年度皮鞋採購案,2160000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210818&fn=BDM-1-53482045.xml
2020,臺南市政府消防局,臺南市政府消防局109年度30公尺以上屈折雲梯消防車採購案,27000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200213&fn=BDM-1-53015145.xml
