year,unit,case,amount,url
2021,臺南市新市區公所,新市區110年度本所預算暨補助經費委託設計監造開口契約,7476000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210201&fn=BDM-1-53324100.xml
2020,臺南市新市區公所,110年度南科抽水站及滯洪池操作管理及維護保養,9543600,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53292642.xml
