year,unit,case,amount,url
2021,臺南市體育處,110年新營體育園區環境清潔維護勞務採購案(3-12月),2850000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210302&fn=BDM-1-53340925.xml
2019,臺南市體育處,2019臺南市國際龍舟錦標賽周邊活動規劃勞務採購案,1100000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190402&fn=BDM-1-52737001.xml
2021,臺南市立大成國民中學,臺南市立大成國民中學110學年度九年級戶外教育活動勞務採購,1148000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210820&fn=BDM-1-53485053.xml
2021,臺南市立大成國民中學,臺南市立大成國民中學110學年度七、八年級師生戶外教育參觀勞務採購,1260000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210817&fn=BDM-1-53481695.xml
2019,臺南市立大成國民中學,臺南市立大成國民中學108學年度三年級戶外教育活動勞務採購,1034900,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190809&fn=BDM-1-52844122.xml
2021,臺南市東區崇學國民小學,台南市學校教室冷氣設備裝設採購案,84482400,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210503&fn=BDM-1-53390968.xml
2021,臺南市東區崇學國民小學,台南市學校教室冷氣設備裝設採購案,844824000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210511&fn=BDM-1-53398830.xml
2019,臺南市立金城國民中學,臺南市立金城國民中學108年度充實體育器材設備採購,1104651,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191226&fn=BDM-1-52971202.xml
2021,臺南市北區開元國民小學,110年全國中等學校運動會臺南市代表隊服裝財物採購案,1400000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210209&fn=BDM-1-53330190.xml
2020,臺南市東山區聖賢國民小學,臺南市中小學電力系統改善工程委託設計監造案(第24群),2967795,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201211&fn=BDM-1-53269076.xml
2020,臺南市鹽水區月津國民小學,臺南市中小學電力系統改善工程委託設計監造案(第20群),2802033,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201215&fn=BDM-1-53273209.xml
