year,unit,case,amount,url
2020,臺南市立後甲國民中學,後甲國中109年度生活科技教室擴充設備財物採購,1200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201203&fn=BDM-1-53259171.xml
2021,臺南市立新興國民中學,臺南市新興國中新興館校舍耐震能力詳細評估及補強工程委託設計監造技術服務,515903,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210325&fn=BDM-1-53359645.xml
