year,unit,case,amount,url
2021,臺南市政府都市發展局,110年臺南市綠社區培力計畫,9000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211012&fn=BDM-1-53523110.xml
2021,臺南市政府都市發展局,臺南市社會住宅包租代管第3期計畫委託專業服務案,170080000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210827&fn=BDM-1-53491719.xml
2021,臺南市政府都市發展局,臺南市中西區學產地整體規劃評估與都市計畫變更委託技術服務案,4240000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210813&fn=BDM-1-53479914.xml
2021,臺南市政府都市發展局,臺南市東區南台南站副都心暫予保留及周邊地區都計變更出流管制規劃書委託技術服務案,1536000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210730&fn=BDM-1-53468004.xml
2021,臺南市政府都市發展局,109至110年度危老重建輔導團委託專業服務案—整合提案與培訓計畫,5640000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210419&fn=BDM-1-53379514.xml
2021,臺南市政府都市發展局,109至110年度危老重建輔導團委託專業服務案—整合提案與培訓計畫,3760000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210630&fn=BDM-1-53440508.xml
2021,臺南市政府都市發展局,臺南市小東路北側公營住宅興建工程,1515000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210520&fn=BDM-1-53407430.xml
2021,臺南市政府都市發展局,109至110年度危老重建輔導團委託專業服務案—專網維護與行銷計畫,1500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210427&fn=BDM-1-53386436.xml
2020,臺南市政府都市發展局,臺南市住宅中程計畫及基本居住水準清查改善計畫擬訂案,3000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201221&fn=BDM-1-53279735.xml
2020,臺南市政府都市發展局,臺南市公辦都更(平實、二空、精二)捐贈公營住宅委託設計審查及施工督導技術服務案,14200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201007&fn=BDM-1-53208523.xml
2020,臺南市政府都市發展局,臺南市大鵬五村更新規劃招商案,3600000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200926&fn=BDM-1-53201244.xml
2020,臺南市政府都市發展局,臺南市自強新村更新規劃招商案,3500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200831&fn=BDM-1-53178935.xml
2020,臺南市政府都市發展局,臺南市中興新城更新規劃招商案,3918000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200824&fn=BDM-1-53173082.xml
2020,臺南市政府都市發展局,臺南市九六新村更新規劃招商案,4840000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200724&fn=BDM-1-53149708.xml
2020,臺南市政府都市發展局,臺南市安南區社會住宅先期規劃案,1350000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200515&fn=BDM-1-53090199.xml
2020,臺南市政府都市發展局,臺南市新營區社會住宅先期規劃案,1350000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200326&fn=BDM-1-53048943.xml
2020,臺南市政府都市發展局,臺南市永康區橋北段社會住宅先期規劃案,1200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200326&fn=BDM-1-53048934.xml
2020,臺南市政府都市發展局,臺南市小東路北側公營住宅興建工程委託設計暨監造技術服務案,64761500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200218&fn=BDM-1-53018280.xml
2019,臺南市政府都市發展局,臺南市社會住宅包租代管第2期計畫委託專業服務案,113643000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191021&fn=BDM-1-52899080.xml
2019,臺南市政府都市發展局,廣四廣場環境視覺與裝置藝術規劃設置案,5000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190816&fn=BDM-1-52850377.xml
2019,臺南市政府都市發展局,變更臺南市東區主要計畫(南台南站副都心地區)(暫予保留及周邊地區)暨擬定細部計畫案,1900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190417&fn=BDM-1-52747960.xml
2019,臺南市政府都市發展局,臺南市南區都市計畫(細部計畫)第二次通盤檢討委託技術服務案,4787000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190410&fn=BDM-1-52742242.xml
2019,臺南市政府都市發展局,108年度臺南市都市發展資訊系統資料更新及維護案,2436000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190403&fn=BDM-1-52738207.xml
2019,臺南市政府都市發展局,臺南市綠社區培力-108年度綠芽扎根計畫,8000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190308&fn=BDM-1-52717832.xml
