year,unit,case,amount,url
2021,臺南市官田區公所,大隆田地景計畫—官田區運動休閒廊道建置工程委託規劃設計案,1500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211101&fn=BDM-1-53539263.xml
