year,unit,case,amount,url
2021,臺南市立圖書館,110年臺南市立圖書館新總館閱覽委外服務採購案,3772000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210414&fn=BDM-1-53374411.xml
2021,臺南市立圖書館,110年中文圖書採購(開口契約)案,24258000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210413&fn=BDM-1-53374409.xml
2020,臺南市立圖書館,109年臺南市立圖書館新總館閱覽委外服務採購案,1434000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201127&fn=BDM-1-53253315.xml
2020,臺南市立圖書館,臺南市立圖書館新總館網路設備採購案,4650000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200828&fn=BDM-1-53178300.xml
2020,臺南市立圖書館,臺南市立圖書館新總館多功能互動裝置建置案,3860000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200731&fn=BDM-1-53154885.xml
2020,臺南市立圖書館,臺南市立圖書館新總館設置機械式移動書櫃,10895472,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200624&fn=BDM-1-53124798.xml
2020,臺南市立圖書館,109年中文圖書採購(開口契約)案,24570000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200429&fn=BDM-1-53075111.xml
2017,臺南市立圖書館,臺南市立圖書館新總館RFID暨座位管理系統委託資訊服務,57150000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20170616&fn=BDM-1-52164555.xml
2019,臺南市立圖書館,臺南市立圖書館108年數位網路電話系統建置案,1268000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190726&fn=BDM-1-52832768.xml
2019,臺南市立圖書館,臺南市立圖書館入口網站建置案,1540000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190904&fn=BDM-1-52863739.xml
2019,臺南市立圖書館,108年新總館中文圖書採購案,9750000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190805&fn=BDM-1-52839652.xml
2019,臺南市立圖書館,108年中文圖書採購(開口契約)案,15600000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190419&fn=BDM-1-52750392.xml
2019,臺南市立圖書館,臺南市立圖書館新總館資訊機房建置,7750000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190125&fn=BDM-1-52689603.xml
2019,臺南市立圖書館,2019年「非讀BOOK臺南愛讀冊」電視讀書會節目製播規劃,2450000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190104&fn=BDM-1-52668227.xml
